"x","labels","labels.1","labels.2","labels.3","labels.4","labels.5","labels.6","labels.7","labels"
202,202,202,202,202,202,202,202,202,202
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
215,215,215,215,215,215,215,215,215,215
0,0,0,0,0,0,0,0,0,0
206,206,206,206,206,206,206,206,206,206
198,198,198,198,198,198,198,198,198,198
165,165,165,165,165,165,165,165,165,165
195,195,195,195,195,195,195,195,195,195
0,0,0,0,0,0,0,0,0,0
209,209,209,209,209,209,209,209,209,209
205,205,205,205,205,205,205,205,205,205
0,0,0,0,0,0,0,0,0,0
203,203,203,203,203,203,203,203,203,203
192,192,192,192,192,192,192,192,192,192
164,164,164,164,164,164,164,164,164,164
197,197,197,197,197,197,197,197,197,197
194,194,194,194,194,194,194,194,194,194
213,213,213,213,213,213,213,213,213,213
191,191,191,191,191,191,191,191,191,191
208,208,208,208,208,208,208,208,208,208
211,211,211,211,211,211,211,211,211,211
0,0,0,0,0,0,0,0,0,0
205,205,205,205,205,205,205,205,205,205
204,204,204,204,204,204,204,204,204,204
0,0,0,0,0,0,0,0,0,0
162,162,162,162,162,162,162,162,162,162
215,215,215,215,215,215,215,215,215,215
196,196,196,196,196,196,196,196,196,196
193,193,193,193,193,193,193,193,193,193
0,0,0,0,0,0,0,0,0,0
211,211,211,211,211,211,211,211,211,211
217,217,217,217,217,217,217,217,217,217
143,143,143,143,143,143,143,143,143,143
181,181,181,181,181,181,181,181,181,181
177,177,177,177,177,177,177,177,177,177
146,146,146,146,146,146,146,146,146,146
151,151,151,151,151,151,151,151,151,151
173,173,173,173,173,173,173,173,173,173
185,185,185,185,185,185,185,185,185,185
157,157,157,157,157,157,157,157,157,157
153,153,153,153,153,153,153,153,153,153
185,185,185,185,185,185,185,185,185,185
179,179,179,179,179,179,179,179,179,179
176,176,176,176,176,176,176,176,176,176
155,155,155,155,155,155,155,155,155,155
180,180,180,180,180,180,180,180,180,180
171,171,171,171,171,171,171,171,171,171
153,153,153,153,153,153,153,153,153,153
168,168,168,168,168,168,168,168,168,168
180,180,180,180,180,180,180,180,180,180
161,161,161,161,161,161,161,161,161,161
170,170,170,170,170,170,170,170,170,170
153,153,153,153,153,153,153,153,153,153
178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
169,169,169,169,169,169,169,169,169,169
188,188,188,188,188,188,188,188,188,188
147,147,147,147,147,147,147,147,147,147
154,154,154,154,154,154,154,154,154,154
160,160,160,160,160,160,160,160,160,160
186,186,186,186,186,186,186,186,186,186
145,145,145,145,145,145,145,145,145,145
186,186,186,186,186,186,186,186,186,186
168,168,168,168,168,168,168,168,168,168
156,156,156,156,156,156,156,156,156,156
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
149,149,149,149,149,149,149,149,149,149
155,155,155,155,155,155,155,155,155,155
170,170,170,170,170,170,170,170,170,170
188,188,188,188,188,188,188,188,188,188
185,185,185,185,185,185,185,185,185,185
153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153
178,178,178,178,178,178,178,178,178,178
174,174,174,174,174,174,174,174,174,174
144,144,144,144,144,144,144,144,144,144
144,144,144,144,144,144,144,144,144,144
159,159,159,159,159,159,159,159,159,159
171,171,171,171,171,171,171,171,171,171
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
187,187,187,187,187,187,187,187,187,187
178,178,178,178,178,178,178,178,178,178
187,187,187,187,187,187,187,187,187,187
156,156,156,156,156,156,156,156,156,156
172,172,172,172,172,172,172,172,172,172
0,0,0,0,0,0,0,0,0,0
174,174,174,174,174,174,174,174,174,174
159,159,159,159,159,159,159,159,159,159
175,175,175,175,175,175,175,175,175,175
179,179,179,179,179,179,179,179,179,179
158,158,158,158,158,158,158,158,158,158
0,0,0,0,0,0,0,0,0,0
150,150,150,150,150,150,150,150,150,150
153,153,153,153,153,153,153,153,153,153
173,173,173,173,173,173,173,173,173,173
160,160,160,160,160,160,160,160,160,160
158,158,158,158,158,158,158,158,158,158
151,151,151,151,151,151,151,151,151,151
184,184,184,184,184,184,184,184,184,184
175,175,175,175,175,175,175,175,175,175
161,161,161,161,161,161,161,161,161,161
161,161,161,161,161,161,161,161,161,161
173,173,173,173,173,173,173,173,173,173
184,184,184,184,184,184,184,184,184,184
171,171,171,171,171,171,171,171,171,171
152,152,152,152,152,152,152,152,152,152
0,0,0,0,0,0,0,0,0,0
150,150,150,150,150,150,150,150,150,150
182,182,182,182,182,182,182,182,182,182
159,159,159,159,159,159,159,159,159,159
169,169,169,169,169,169,169,169,169,169
146,146,146,146,146,146,146,146,146,146
0,0,0,0,0,0,0,0,0,0
171,171,171,171,171,171,171,171,171,171
152,152,152,152,152,152,152,152,152,152
175,175,175,175,175,175,175,175,175,175
161,161,161,161,161,161,161,161,161,161
147,147,147,147,147,147,147,147,147,147
178,178,178,178,178,178,178,178,178,178
183,183,183,183,183,183,183,183,183,183
154,154,154,154,154,154,154,154,154,154
0,0,0,0,0,0,0,0,0,0
172,172,172,172,172,172,172,172,172,172
186,186,186,186,186,186,186,186,186,186
184,184,184,184,184,184,184,184,184,184
146,146,146,146,146,146,146,146,146,146
177,177,177,177,177,177,177,177,177,177
0,0,0,0,0,0,0,0,0,0
175,175,175,175,175,175,175,175,175,175
153,153,153,153,153,153,153,153,153,153
0,0,0,0,0,0,0,0,0,0
206,206,206,206,206,206,206,206,206,206
145,145,145,145,145,145,145,145,145,145
150,150,150,150,150,150,150,150,150,150
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
155,155,155,155,155,155,155,155,155,155
0,0,0,0,0,0,0,0,0,0
182,182,182,182,182,182,182,182,182,182
187,187,187,187,187,187,187,187,187,187
157,157,157,157,157,157,157,157,157,157
168,168,168,168,168,168,168,168,168,168
0,0,0,0,0,0,0,0,0,0
176,176,176,176,176,176,176,176,176,176
155,155,155,155,155,155,155,155,155,155
154,154,154,154,154,154,154,154,154,154
181,181,181,181,181,181,181,181,181,181
183,183,183,183,183,183,183,183,183,183
153,153,153,153,153,153,153,153,153,153
0,0,0,0,0,0,0,0,0,0
148,148,148,148,148,148,148,148,148,148
154,154,154,154,154,154,154,154,154,154
148,148,148,148,148,148,148,148,148,148
155,155,155,155,155,155,155,155,155,155
21,21,21,21,21,21,21,21,21,21
0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3
33,33,33,33,33,33,33,33,33,33
3,3,3,3,3,3,3,3,3,3
25,25,25,25,25,25,25,25,25,25
31,31,31,31,31,31,31,31,31,31
10,10,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,32,32,32,32
33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5
3,3,3,3,3,3,3,3,3,3
21,21,21,21,21,21,21,21,21,21
0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2
8,8,8,8,8,8,8,8,8,8
28,28,28,28,28,28,28,28,28,28
23,23,23,23,23,23,23,23,23,23
14,14,14,14,14,14,14,14,14,14
0,0,0,0,0,0,0,0,0,0
31,31,31,31,31,31,31,31,31,31
1,1,1,1,1,1,1,1,1,1
14,14,14,14,14,14,14,14,14,14
16,16,16,16,16,16,16,16,16,16
5,5,5,5,5,5,5,5,5,5
12,12,12,12,12,12,12,12,12,12
1,1,1,1,1,1,1,1,1,1
34,34,34,34,34,34,34,34,34,34
18,18,18,18,18,18,18,18,18,18
0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,29,29,29,29
11,11,11,11,11,11,11,11,11,11
26,26,26,26,26,26,26,26,26,26
10,10,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,27,27,27,27
22,22,22,22,22,22,22,22,22,22
33,33,33,33,33,33,33,33,33,33
3,3,3,3,3,3,3,3,3,3
28,28,28,28,28,28,28,28,28,28
33,33,33,33,33,33,33,33,33,33
2,2,2,2,2,2,2,2,2,2
26,26,26,26,26,26,26,26,26,26
0,0,0,0,0,0,0,0,0,0
31,31,31,31,31,31,31,31,31,31
9,9,9,9,9,9,9,9,9,9
12,12,12,12,12,12,12,12,12,12
33,33,33,33,33,33,33,33,33,33
0,0,0,0,0,0,0,0,0,0
15,15,15,15,15,15,15,15,15,15
29,29,29,29,29,29,29,29,29,29
13,13,13,13,13,13,13,13,13,13
20,20,20,20,20,20,20,20,20,20
4,4,4,4,4,4,4,4,4,4
19,19,19,19,19,19,19,19,19,19
3,3,3,3,3,3,3,3,3,3
10,10,10,10,10,10,10,10,10,10
6,6,6,6,6,6,6,6,6,6
26,26,26,26,26,26,26,26,26,26
17,17,17,17,17,17,17,17,17,17
11,11,11,11,11,11,11,11,11,11
31,31,31,31,31,31,31,31,31,31
0,0,0,0,0,0,0,0,0,0
30,30,30,30,30,30,30,30,30,30
13,13,13,13,13,13,13,13,13,13
20,20,20,20,20,20,20,20,20,20
18,18,18,18,18,18,18,18,18,18
17,17,17,17,17,17,17,17,17,17
4,4,4,4,4,4,4,4,4,4
25,25,25,25,25,25,25,25,25,25
10,10,10,10,10,10,10,10,10,10
23,23,23,23,23,23,23,23,23,23
19,19,19,19,19,19,19,19,19,19
3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,8,8,8,8
0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,26,26,26
5,5,5,5,5,5,5,5,5,5
2,2,2,2,2,2,2,2,2,2
30,30,30,30,30,30,30,30,30,30
15,15,15,15,15,15,15,15,15,15
29,29,29,29,29,29,29,29,29,29
12,12,12,12,12,12,12,12,12,12
22,22,22,22,22,22,22,22,22,22
12,12,12,12,12,12,12,12,12,12
16,16,16,16,16,16,16,16,16,16
7,7,7,7,7,7,7,7,7,7
3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
7,7,7,7,7,7,7,7,7,7
16,16,16,16,16,16,16,16,16,16
29,29,29,29,29,29,29,29,29,29
13,13,13,13,13,13,13,13,13,13
9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0
28,28,28,28,28,28,28,28,28,28
0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,32,32,32,32
32,32,32,32,32,32,32,32,32,32
9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
4,4,4,4,4,4,4,4,4,4
22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22
18,18,18,18,18,18,18,18,18,18
0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,20,20
27,27,27,27,27,27,27,27,27,27
26,26,26,26,26,26,26,26,26,26
31,31,31,31,31,31,31,31,31,31
26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26
0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2
26,26,26,26,26,26,26,26,26,26
3,3,3,3,3,3,3,3,3,3
5,5,5,5,5,5,5,5,5,5
29,29,29,29,29,29,29,29,29,29
35,35,35,35,35,35,35,35,35,35
0,0,0,0,0,0,0,0,0,0
71,71,71,71,71,71,71,71,71,71
0,0,0,0,0,0,0,0,0,0
48,48,48,48,48,48,48,48,48,48
45,45,45,45,45,45,45,45,45,45
58,58,58,58,58,58,58,58,58,58
0,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,35,35,35
65,65,65,65,65,65,65,65,65,65
58,58,58,58,58,58,58,58,58,58
43,43,43,43,43,43,43,43,43,43
49,49,49,49,49,49,49,49,49,49
50,50,50,50,50,50,50,50,50,50
37,37,37,37,37,37,37,37,37,37
38,38,38,38,38,38,38,38,38,38
69,69,69,69,69,69,69,69,69,69
47,47,47,47,47,47,47,47,47,47
40,40,40,40,40,40,40,40,40,40
67,67,67,67,67,67,67,67,67,67
72,72,72,72,72,72,72,72,72,72
71,71,71,71,71,71,71,71,71,71
49,49,49,49,49,49,49,49,49,49
0,0,0,0,0,0,0,0,0,0
69,69,69,69,69,69,69,69,69,69
61,61,61,61,61,61,61,61,61,61
72,72,72,72,72,72,72,72,72,72
55,55,55,55,55,55,55,55,55,55
39,39,39,39,39,39,39,39,39,39
53,53,53,53,53,53,53,53,53,53
22,22,22,22,22,22,22,22,22,22
44,44,44,44,44,44,44,44,44,44
0,0,0,0,0,0,0,0,0,0
72,72,72,72,72,72,72,72,72,72
39,39,39,39,39,39,39,39,39,39
47,47,47,47,47,47,47,47,47,47
0,0,0,0,0,0,0,0,0,0
37,37,37,37,37,37,37,37,37,37
51,51,51,51,51,51,51,51,51,51
38,38,38,38,38,38,38,38,38,38
59,59,59,59,59,59,59,59,59,59
61,61,61,61,61,61,61,61,61,61
46,46,46,46,46,46,46,46,46,46
40,40,40,40,40,40,40,40,40,40
24,24,24,24,24,24,24,24,24,24
37,37,37,37,37,37,37,37,37,37
24,24,24,24,24,24,24,24,24,24
67,67,67,67,67,67,67,67,67,67
36,36,36,36,36,36,36,36,36,36
41,41,41,41,41,41,41,41,41,41
52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52
69,69,69,69,69,69,69,69,69,69
64,64,64,64,64,64,64,64,64,64
59,59,59,59,59,59,59,59,59,59
47,47,47,47,47,47,47,47,47,47
35,35,35,35,35,35,35,35,35,35
53,53,53,53,53,53,53,53,53,53
37,37,37,37,37,37,37,37,37,37
0,0,0,0,0,0,0,0,0,0
47,47,47,47,47,47,47,47,47,47
68,68,68,68,68,68,68,68,68,68
63,63,63,63,63,63,63,63,63,63
22,22,22,22,22,22,22,22,22,22
55,55,55,55,55,55,55,55,55,55
56,56,56,56,56,56,56,56,56,56
0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40
51,51,51,51,51,51,51,51,51,51
41,41,41,41,41,41,41,41,41,41
62,62,62,62,62,62,62,62,62,62
53,53,53,53,53,53,53,53,53,53
34,34,34,34,34,34,34,34,34,34
54,54,54,54,54,54,54,54,54,54
64,64,64,64,64,64,64,64,64,64
71,71,71,71,71,71,71,71,71,71
60,60,60,60,60,60,60,60,60,60
68,68,68,68,68,68,68,68,68,68
70,70,70,70,70,70,70,70,70,70
50,50,50,50,50,50,50,50,50,50
24,24,24,24,24,24,24,24,24,24
48,48,48,48,48,48,48,48,48,48
45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45
37,37,37,37,37,37,37,37,37,37
57,57,57,57,57,57,57,57,57,57
0,0,0,0,0,0,0,0,0,0
52,52,52,52,52,52,52,52,52,52
54,54,54,54,54,54,54,54,54,54
63,63,63,63,63,63,63,63,63,63
60,60,60,60,60,60,60,60,60,60
68,68,68,68,68,68,68,68,68,68
42,42,42,42,42,42,42,42,42,42
36,36,36,36,36,36,36,36,36,36
0,0,0,0,0,0,0,0,0,0
65,65,65,65,65,65,65,65,65,65
66,66,66,66,66,66,66,66,66,66
50,50,50,50,50,50,50,50,50,50
56,56,56,56,56,56,56,56,56,56
62,62,62,62,62,62,62,62,62,62
51,51,51,51,51,51,51,51,51,51
65,65,65,65,65,65,65,65,65,65
0,0,0,0,0,0,0,0,0,0
50,50,50,50,50,50,50,50,50,50
53,53,53,53,53,53,53,53,53,53
57,57,57,57,57,57,57,57,57,57
73,73,73,73,73,73,73,73,73,73
41,41,41,41,41,41,41,41,41,41
71,71,71,71,71,71,71,71,71,71
46,46,46,46,46,46,46,46,46,46
58,58,58,58,58,58,58,58,58,58
42,42,42,42,42,42,42,42,42,42
66,66,66,66,66,66,66,66,66,66
67,67,67,67,67,67,67,67,67,67
73,73,73,73,73,73,73,73,73,73
0,0,0,0,0,0,0,0,0,0
43,43,43,43,43,43,43,43,43,43
44,44,44,44,44,44,44,44,44,44
70,70,70,70,70,70,70,70,70,70
58,58,58,58,58,58,58,58,58,58
36,36,36,36,36,36,36,36,36,36
36,36,36,36,36,36,36,36,36,36
62,62,62,62,62,62,62,62,62,62
59,59,59,59,59,59,59,59,59,59
0,0,0,0,0,0,0,0,0,0
118,118,118,118,118,118,118,118,118,118
142,142,142,142,142,142,142,142,142,142
127,127,127,127,127,127,127,127,127,127
140,140,140,140,140,140,140,140,140,140
0,0,0,0,0,0,0,0,0,0
132,132,132,132,132,132,132,132,132,132
113,113,113,113,113,113,113,113,113,113
123,123,123,123,123,123,123,123,123,123
118,118,118,118,118,118,118,118,118,118
139,139,139,139,139,139,139,139,139,139
81,81,81,81,81,81,81,81,81,81
134,134,134,134,134,134,134,134,134,134
138,138,138,138,138,138,138,138,138,138
124,124,124,124,124,124,124,124,124,124
81,81,81,81,81,81,81,81,81,81
111,111,111,111,111,111,111,111,111,111
139,139,139,139,139,139,139,139,139,139
128,128,128,128,128,128,128,128,128,128
109,109,109,109,109,109,109,109,109,109
111,111,111,111,111,111,111,111,111,111
115,115,115,115,115,115,115,115,115,115
131,131,131,131,131,131,131,131,131,131
134,134,134,134,134,134,134,134,134,134
132,132,132,132,132,132,132,132,132,132
110,110,110,110,110,110,110,110,110,110
129,129,129,129,129,129,129,129,129,129
109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0,0,0
112,112,112,112,112,112,112,112,112,112
137,137,137,137,137,137,137,137,137,137
0,0,0,0,0,0,0,0,0,0
140,140,140,140,140,140,140,140,140,140
122,122,122,122,122,122,122,122,122,122
109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0,0,0
141,141,141,141,141,141,141,141,141,141
120,120,120,120,120,120,120,120,120,120
113,113,113,113,113,113,113,113,113,113
140,140,140,140,140,140,140,140,140,140
0,0,0,0,0,0,0,0,0,0
119,119,119,119,119,119,119,119,119,119
128,128,128,128,128,128,128,128,128,128
81,81,81,81,81,81,81,81,81,81
134,134,134,134,134,134,134,134,134,134
74,74,74,74,74,74,74,74,74,74
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
125,125,125,125,125,125,125,125,125,125
128,128,128,128,128,128,128,128,128,128
125,125,125,125,125,125,125,125,125,125
133,133,133,133,133,133,133,133,133,133
114,114,114,114,114,114,114,114,114,114
118,118,118,118,118,118,118,118,118,118
81,81,81,81,81,81,81,81,81,81
120,120,120,120,120,120,120,120,120,120
135,135,135,135,135,135,135,135,135,135
0,0,0,0,0,0,0,0,0,0
79,79,79,79,79,79,79,79,79,79
124,124,124,124,124,124,124,124,124,124
108,108,108,108,108,108,108,108,108,108
141,141,141,141,141,141,141,141,141,141
141,141,141,141,141,141,141,141,141,141
126,126,126,126,126,126,126,126,126,126
116,116,116,116,116,116,116,116,116,116
130,130,130,130,130,130,130,130,130,130
141,141,141,141,141,141,141,141,141,141
123,123,123,123,123,123,123,123,123,123
121,121,121,121,121,121,121,121,121,121
109,109,109,109,109,109,109,109,109,109
117,117,117,117,117,117,117,117,117,117
0,0,0,0,0,0,0,0,0,0
108,108,108,108,108,108,108,108,108,108
116,116,116,116,116,116,116,116,116,116
113,113,113,113,113,113,113,113,113,113
125,125,125,125,125,125,125,125,125,125
133,133,133,133,133,133,133,133,133,133
74,74,74,74,74,74,74,74,74,74
112,112,112,112,112,112,112,112,112,112
122,122,122,122,122,122,122,122,122,122
0,0,0,0,0,0,0,0,0,0
136,136,136,136,136,136,136,136,136,136
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
74,74,74,74,74,74,74,74,74,74
139,139,139,139,139,139,139,139,139,139
0,0,0,0,0,0,0,0,0,0
135,135,135,135,135,135,135,135,135,135
0,0,0,0,0,0,0,0,0,0
129,129,129,129,129,129,129,129,129,129
127,127,127,127,127,127,127,127,127,127
131,131,131,131,131,131,131,131,131,131
121,121,121,121,121,121,121,121,121,121
0,0,0,0,0,0,0,0,0,0
117,117,117,117,117,117,117,117,117,117
138,138,138,138,138,138,138,138,138,138
113,113,113,113,113,113,113,113,113,113
0,0,0,0,0,0,0,0,0,0
83,83,83,83,83,83,83,83,83,83
135,135,135,135,135,135,135,135,135,135
116,116,116,116,116,116,116,116,116,116
134,134,134,134,134,134,134,134,134,134
116,116,116,116,116,116,116,116,116,116
125,125,125,125,125,125,125,125,125,125
140,140,140,140,140,140,140,140,140,140
0,0,0,0,0,0,0,0,0,0
119,119,119,119,119,119,119,119,119,119
142,142,142,142,142,142,142,142,142,142
120,120,120,120,120,120,120,120,120,120
125,125,125,125,125,125,125,125,125,125
119,119,119,119,119,119,119,119,119,119
130,130,130,130,130,130,130,130,130,130
0,0,0,0,0,0,0,0,0,0
139,139,139,139,139,139,139,139,139,139
114,114,114,114,114,114,114,114,114,114
137,137,137,137,137,137,137,137,137,137
136,136,136,136,136,136,136,136,136,136
139,139,139,139,139,139,139,139,139,139
110,110,110,110,110,110,110,110,110,110
126,126,126,126,126,126,126,126,126,126
133,133,133,133,133,133,133,133,133,133
115,115,115,115,115,115,115,115,115,115
132,132,132,132,132,132,132,132,132,132
114,114,114,114,114,114,114,114,114,114
137,137,137,137,137,137,137,137,137,137
79,79,79,79,79,79,79,79,79,79
77,77,77,77,77,77,77,77,77,77
122,122,122,122,122,122,122,122,122,122
0,0,0,0,0,0,0,0,0,0
98,98,98,98,98,98,98,98,98,98
86,86,86,86,86,86,86,86,86,86
96,96,96,96,96,96,96,96,96,96
0,0,0,0,0,0,0,0,0,0
100,100,100,100,100,100,100,100,100,100
84,84,84,84,84,84,84,84,84,84
95,95,95,95,95,95,95,95,95,95
82,82,82,82,82,82,82,82,82,82
100,100,100,100,100,100,100,100,100,100
95,95,95,95,95,95,95,95,95,95
0,0,0,0,0,0,0,0,0,0
82,82,82,82,82,82,82,82,82,82
75,75,75,75,75,75,75,75,75,75
101,101,101,101,101,101,101,101,101,101
0,0,0,0,0,0,0,0,0,0
78,78,78,78,78,78,78,78,78,78
87,87,87,87,87,87,87,87,87,87
100,100,100,100,100,100,100,100,100,100
0,0,0,0,0,0,0,0,0,0
105,105,105,105,105,105,105,105,105,105
0,0,0,0,0,0,0,0,0,0
104,104,104,104,104,104,104,104,104,104
76,76,76,76,76,76,76,76,76,76
90,90,90,90,90,90,90,90,90,90
105,105,105,105,105,105,105,105,105,105
99,99,99,99,99,99,99,99,99,99
80,80,80,80,80,80,80,80,80,80
84,84,84,84,84,84,84,84,84,84
0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,103,103,103,103
0,0,0,0,0,0,0,0,0,0
95,95,95,95,95,95,95,95,95,95
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
77,77,77,77,77,77,77,77,77,77
0,0,0,0,0,0,0,0,0,0
100,100,100,100,100,100,100,100,100,100
95,95,95,95,95,95,95,95,95,95
84,84,84,84,84,84,84,84,84,84
103,103,103,103,103,103,103,103,103,103
83,83,83,83,83,83,83,83,83,83
78,78,78,78,78,78,78,78,78,78
95,95,95,95,95,95,95,95,95,95
107,107,107,107,107,107,107,107,107,107
100,100,100,100,100,100,100,100,100,100
85,85,85,85,85,85,85,85,85,85
91,91,91,91,91,91,91,91,91,91
78,78,78,78,78,78,78,78,78,78
0,0,0,0,0,0,0,0,0,0
95,95,95,95,95,95,95,95,95,95
94,94,94,94,94,94,94,94,94,94
104,104,104,104,104,104,104,104,104,104
80,80,80,80,80,80,80,80,80,80
102,102,102,102,102,102,102,102,102,102
93,93,93,93,93,93,93,93,93,93
98,98,98,98,98,98,98,98,98,98
0,0,0,0,0,0,0,0,0,0
96,96,96,96,96,96,96,96,96,96
77,77,77,77,77,77,77,77,77,77
80,80,80,80,80,80,80,80,80,80
91,91,91,91,91,91,91,91,91,91
89,89,89,89,89,89,89,89,89,89
94,94,94,94,94,94,94,94,94,94
0,0,0,0,0,0,0,0,0,0
97,97,97,97,97,97,97,97,97,97
106,106,106,106,106,106,106,106,106,106
82,82,82,82,82,82,82,82,82,82
